# Created by CS-Studio Data Browser
# 
# Start Time : 2026-05-02 17:17:10.523
# End Time   : 2026-05-02 17:47:10.524
# Source     : Plot
# Format     : Default
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: TUNEZRP:measX
# Name   : dep: TUNEZRP:measX
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : dep: TUNEZRP:measY
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : dep: TUNEZRP:measZ
# Archives:
# 
# Channel: MCLKHGP:rdFrq499
# Name   : dep: MCLKHGP:rdFrq499
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : dep: MCLKHGP:setFrq499
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : dep: PAHRP:NRVD:rdVoltCav
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : dep: PAHRP:setVoltCav
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : dep: Q1P1L2RP:setCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : dep: CUM1ZK3RP:rdCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdLt100
# Name   : dep: CUM1ZK3RP:rdLt100
# Archives:
# 
# Channel: TUNEZRP:measX
# Name   : νx absolute
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : νy absolute
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : νs absolute
# Archives:
# 
# Channel: mtune_x
# Name   : 0.8 + 1000·(νx−0.1779)
# 
# Channel: mtune_y
# Name   : 2.0 + 1000·(νy−0.2200)
# 
# Channel: mtune_s
# Name   : 3.2 + 1000·(νs−νs_ref=0)
# 
# Channel: MCLKHGP:rdFrq499
# Name   : RF freq readback
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : RF freq setpoint
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : cavity voltage readback
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : cavity voltage setpoint
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : Q1 current
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : beam current
# Archives:
# 

# Time	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value	CUM1ZK3RP:rdLt100 Value	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	mtune_x Value	mtune_y Value	mtune_s Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value
2026-05-02 17:28:33.792	1066.83	1515.78	43.95	687.462	687.752	109.00	100.00	21.42313	0.048	0.974	1066.83	1515.78	43.95	1,066,649.9	1,515,558	43,955.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:34.391	1009.53	1515.78	43.95	687.462	687.752	109.00	100.00	21.42313	0.048	0.974	1009.53	1515.78	43.95	1,009,349.9	1,515,558	43,955.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:34.391	1009.53	1383.29	43.95	687.462	687.752	109.00	100.00	21.42313	0.048	0.974	1009.53	1383.29	43.95	1,009,349.9	1,383,068	43,955.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:34.391	1009.53	1383.29	15.38	687.462	687.752	109.00	100.00	21.42313	0.048	0.974	1009.53	1383.29	15.38	1,009,349.9	1,383,068	15,384.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:34.792	1009.53	1383.29	15.38	687.462	687.752	109.00	100.00	21.42313	0.048	0.938	1009.53	1383.29	15.38	1,009,349.9	1,383,068	15,384.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:34.792	1009.53	1383.29	15.38	687.462	687.752	109.00	100.00	21.42313	0.048	0.938	1009.53	1383.29	15.38	1,009,349.9	1,383,068	15,384.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:35.381	1005.71	1383.29	15.38	687.462	687.752	109.00	100.00	21.42313	0.048	0.938	1005.71	1383.29	15.38	1,005,533.9	1,383,068	15,384.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:35.381	1005.71	1483.35	15.38	687.462	687.752	109.00	100.00	21.42313	0.048	0.938	1005.71	1483.35	15.38	1,005,533.9	1,483,130	15,384.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:35.381	1005.71	1483.35	15.41	687.462	687.752	109.00	100.00	21.42313	0.048	0.938	1005.71	1483.35	15.41	1,005,533.9	1,483,130	15,413.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:35.894	1005.71	1483.35	15.41	687.462	687.752	109.00	100.00	21.42313	0.048	0.822	1005.71	1483.35	15.41	1,005,533.9	1,483,130	15,413.2	687.462	687.752	109.00	100.00	21.42313	0.048
2026-05-02 17:28:35.894	1005.71	1483.35	15.41	687.462	687.752	109.00	100.00	21.42313	0.046	0.822	1005.71	1483.35	15.41	1,005,533.9	1,483,130	15,413.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:36.377	1090.26	1483.35	15.41	687.462	687.752	109.00	100.00	21.42313	0.046	0.822	1090.26	1483.35	15.41	1,090,077.9	1,483,130	15,413.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:36.377	1090.26	1451.20	15.41	687.462	687.752	109.00	100.00	21.42313	0.046	0.822	1090.26	1451.20	15.41	1,090,077.9	1,450,980	15,413.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:36.377	1090.26	1451.20	13.63	687.462	687.752	109.00	100.00	21.42313	0.046	0.822	1090.26	1451.20	13.63	1,090,077.9	1,450,980	13,634.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:36.886	1090.26	1451.20	13.63	687.462	687.752	109.00	100.00	21.42313	0.046	0.776	1090.26	1451.20	13.63	1,090,077.9	1,450,980	13,634.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:36.886	1090.26	1451.20	13.63	687.462	687.752	109.00	100.00	21.42313	0.049	0.776	1090.26	1451.20	13.63	1,090,077.9	1,450,980	13,634.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:37.386	1068.98	1451.20	13.63	687.462	687.752	109.00	100.00	21.42313	0.049	0.776	1068.98	1451.20	13.63	1,068,806.9	1,450,980	13,634.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:37.386	1068.98	1392.78	13.63	687.462	687.752	109.00	100.00	21.42313	0.049	0.776	1068.98	1392.78	13.63	1,068,806.9	1,392,566	13,634.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:37.386	1068.98	1392.78	16.34	687.462	687.752	109.00	100.00	21.42313	0.049	0.776	1068.98	1392.78	16.34	1,068,806.9	1,392,566	16,342.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:37.839	1068.98	1392.78	16.34	687.462	687.752	108.90	100.00	21.42313	0.049	0.776	1068.98	1392.78	16.34	1,068,806.9	1,392,566	16,342.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:37.924	1068.98	1392.78	16.34	687.462	687.752	108.90	100.00	21.42313	0.049	0.721	1068.98	1392.78	16.34	1,068,806.9	1,392,566	16,342.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:37.924	1068.98	1392.78	16.34	687.462	687.752	108.90	100.00	21.42313	0.049	0.721	1068.98	1392.78	16.34	1,068,806.9	1,392,566	16,342.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:38.387	1036.03	1392.78	16.34	687.462	687.752	108.90	100.00	21.42313	0.049	0.721	1036.03	1392.78	16.34	1,035,850.9	1,392,566	16,342.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:38.387	1036.03	1366.84	16.34	687.462	687.752	108.90	100.00	21.42313	0.049	0.721	1036.03	1366.84	16.34	1,035,850.9	1,366,623	16,342.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:38.387	1036.03	1366.84	16.78	687.462	687.752	108.90	100.00	21.42313	0.049	0.721	1036.03	1366.84	16.78	1,035,850.9	1,366,623	16,782.2	687.462	687.752	108.90	100.00	21.42313	0.049
2026-05-02 17:28:38.839	1036.03	1366.84	16.78	687.462	687.752	109.00	100.00	21.42313	0.049	0.721	1036.03	1366.84	16.78	1,035,850.9	1,366,623	16,782.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:38.898	1036.03	1366.84	16.78	687.462	687.752	109.00	100.00	21.42313	0.049	0.703	1036.03	1366.84	16.78	1,035,850.9	1,366,623	16,782.2	687.462	687.752	109.00	100.00	21.42313	0.049
2026-05-02 17:28:38.898	1036.03	1366.84	16.78	687.462	687.752	109.00	100.00	21.42313	0.047	0.703	1036.03	1366.84	16.78	1,035,850.9	1,366,623	16,782.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:39.386	1160.51	1366.84	16.78	687.462	687.752	109.00	100.00	21.42313	0.047	0.703	1160.51	1366.84	16.78	1,160,335.9	1,366,623	16,782.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:39.386	1160.51	1504.50	16.78	687.462	687.752	109.00	100.00	21.42313	0.047	0.703	1160.51	1504.50	16.78	1,160,335.9	1,504,286	16,782.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:39.386	1160.51	1504.50	16.31	687.462	687.752	109.00	100.00	21.42313	0.047	0.703	1160.51	1504.50	16.31	1,160,335.9	1,504,286	16,309.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:39.839	1160.51	1504.50	16.31	687.462	687.752	108.90	100.00	21.42313	0.047	0.703	1160.51	1504.50	16.31	1,160,335.9	1,504,286	16,309.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:39.890	1160.51	1504.50	16.31	687.462	687.752	108.90	100.00	21.42313	0.047	0.670	1160.51	1504.50	16.31	1,160,335.9	1,504,286	16,309.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:39.890	1160.51	1504.50	16.31	687.462	687.752	108.90	100.00	21.42313	0.047	0.670	1160.51	1504.50	16.31	1,160,335.9	1,504,286	16,309.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:40.381	1037.68	1504.50	16.31	687.462	687.752	108.90	100.00	21.42313	0.047	0.670	1037.68	1504.50	16.31	1,037,507.9	1,504,286	16,309.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:40.381	1037.68	1506.13	16.31	687.462	687.752	108.90	100.00	21.42313	0.047	0.670	1037.68	1506.13	16.31	1,037,507.9	1,505,908	16,309.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:40.381	1037.68	1506.13	16.67	687.462	687.752	108.90	100.00	21.42313	0.047	0.670	1037.68	1506.13	16.67	1,037,507.9	1,505,908	16,673.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:40.839	1037.68	1506.13	16.67	687.462	687.752	109.00	100.00	21.42313	0.047	0.670	1037.68	1506.13	16.67	1,037,507.9	1,505,908	16,673.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:40.882	1037.68	1506.13	16.67	687.462	687.752	109.00	100.00	21.42313	0.047	0.701	1037.68	1506.13	16.67	1,037,507.9	1,505,908	16,673.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:40.883	1037.68	1506.13	16.67	687.462	687.752	109.00	100.00	21.42313	0.050	0.701	1037.68	1506.13	16.67	1,037,507.9	1,505,908	16,673.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:41.390	1080.68	1506.13	16.67	687.462	687.752	109.00	100.00	21.42313	0.050	0.701	1080.68	1506.13	16.67	1,080,505.9	1,505,908	16,673.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:41.390	1080.68	1554.78	16.67	687.462	687.752	109.00	100.00	21.42313	0.050	0.701	1080.68	1554.78	16.67	1,080,505.9	1,554,563	16,673.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:41.390	1080.68	1554.78	14.50	687.462	687.752	109.00	100.00	21.42313	0.050	0.701	1080.68	1554.78	14.50	1,080,505.9	1,554,563	14,505.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:41.892	1080.68	1554.78	14.50	687.462	687.752	109.00	100.00	21.42313	0.050	0.791	1080.68	1554.78	14.50	1,080,505.9	1,554,563	14,505.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:41.893	1080.68	1554.78	14.50	687.462	687.752	109.00	100.00	21.42313	0.050	0.791	1080.68	1554.78	14.50	1,080,505.9	1,554,563	14,505.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:42.391	1020.68	1554.78	14.50	687.462	687.752	109.00	100.00	21.42313	0.050	0.791	1020.68	1554.78	14.50	1,020,504.9	1,554,563	14,505.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:42.391	1020.68	1362.02	14.50	687.462	687.752	109.00	100.00	21.42313	0.050	0.791	1020.68	1362.02	14.50	1,020,504.9	1,361,799	14,505.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:42.391	1020.68	1362.02	59.81	687.462	687.752	109.00	100.00	21.42313	0.050	0.791	1020.68	1362.02	59.81	1,020,504.9	1,361,799	59,811.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:42.884	1020.68	1362.02	59.81	687.462	687.752	109.00	100.00	21.42313	0.050	0.757	1020.68	1362.02	59.81	1,020,504.9	1,361,799	59,811.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:42.885	1020.68	1362.02	59.81	687.462	687.752	109.00	100.00	21.42313	0.045	0.757	1020.68	1362.02	59.81	1,020,504.9	1,361,799	59,811.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:43.388	1172.25	1362.02	59.81	687.462	687.752	109.00	100.00	21.42313	0.045	0.757	1172.25	1362.02	59.81	1,172,076.9	1,361,799	59,811.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:43.388	1172.25	1352.30	59.81	687.462	687.752	109.00	100.00	21.42313	0.045	0.757	1172.25	1352.30	59.81	1,172,076.9	1,352,078	59,811.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:43.388	1172.25	1352.30	60.44	687.462	687.752	109.00	100.00	21.42313	0.045	0.757	1172.25	1352.30	60.44	1,172,076.9	1,352,078	60,441.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:43.876	1172.25	1352.30	60.44	687.462	687.752	109.00	100.00	21.42313	0.045	0.750	1172.25	1352.30	60.44	1,172,076.9	1,352,078	60,441.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:43.876	1172.25	1352.30	60.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.750	1172.25	1352.30	60.44	1,172,076.9	1,352,078	60,441.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:44.385	1050.25	1352.30	60.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.750	1050.25	1352.30	60.44	1,050,076.9	1,352,078	60,441.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:44.385	1050.25	1562.13	60.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.750	1050.25	1562.13	60.44	1,050,076.9	1,561,915	60,441.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:44.385	1050.25	1562.13	14.93	687.462	687.752	109.00	100.00	21.42313	0.047	0.750	1050.25	1562.13	14.93	1,050,076.9	1,561,915	14,933.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:44.887	1050.25	1562.13	14.93	687.462	687.752	109.00	100.00	21.42313	0.047	0.732	1050.25	1562.13	14.93	1,050,076.9	1,561,915	14,933.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:44.888	1050.25	1562.13	14.93	687.462	687.752	109.00	100.00	21.42313	0.050	0.732	1050.25	1562.13	14.93	1,050,076.9	1,561,915	14,933.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:45.383	1171.48	1562.13	14.93	687.462	687.752	109.00	100.00	21.42313	0.050	0.732	1171.48	1562.13	14.93	1,171,298.9	1,561,915	14,933.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:45.383	1171.48	1534.17	14.93	687.462	687.752	109.00	100.00	21.42313	0.050	0.732	1171.48	1534.17	14.93	1,171,298.9	1,533,957	14,933.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:45.383	1171.48	1534.17	52.87	687.462	687.752	109.00	100.00	21.42313	0.050	0.732	1171.48	1534.17	52.87	1,171,298.9	1,533,957	52,875.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:45.934	1171.48	1534.17	52.87	687.462	687.752	109.00	100.00	21.42313	0.050	0.667	1171.48	1534.17	52.87	1,171,298.9	1,533,957	52,875.2	687.462	687.752	109.00	100.00	21.42313	0.050
2026-05-02 17:28:45.935	1171.48	1534.17	52.87	687.462	687.752	109.00	100.00	21.42313	0.046	0.667	1171.48	1534.17	52.87	1,171,298.9	1,533,957	52,875.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:46.387	1186.38	1534.17	52.87	687.462	687.752	109.00	100.00	21.42313	0.046	0.667	1186.38	1534.17	52.87	1,186,197.9	1,533,957	52,875.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:46.387	1186.38	1369.55	52.87	687.462	687.752	109.00	100.00	21.42313	0.046	0.667	1186.38	1369.55	52.87	1,186,197.9	1,369,334	52,875.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:46.387	1186.38	1369.55	14.48	687.462	687.752	109.00	100.00	21.42313	0.046	0.667	1186.38	1369.55	14.48	1,186,197.9	1,369,334	14,479.2	687.462	687.752	109.00	100.00	21.42313	0.046
2026-05-02 17:28:46.839	1186.38	1369.55	14.48	687.462	687.752	108.90	100.00	21.42313	0.046	0.667	1186.38	1369.55	14.48	1,186,197.9	1,369,334	14,479.2	687.462	687.752	108.90	100.00	21.42313	0.046
2026-05-02 17:28:47.001	1186.38	1369.55	14.48	687.462	687.752	108.90	100.00	21.42313	0.046	0.703	1186.38	1369.55	14.48	1,186,197.9	1,369,334	14,479.2	687.462	687.752	108.90	100.00	21.42313	0.046
2026-05-02 17:28:47.001	1186.38	1369.55	14.48	687.462	687.752	108.90	100.00	21.42313	0.048	0.703	1186.38	1369.55	14.48	1,186,197.9	1,369,334	14,479.2	687.462	687.752	108.90	100.00	21.42313	0.048
2026-05-02 17:28:47.380	1047.35	1369.55	14.48	687.462	687.752	108.90	100.00	21.42313	0.048	0.703	1047.35	1369.55	14.48	1,047,169.9	1,369,334	14,479.2	687.462	687.752	108.90	100.00	21.42313	0.048
2026-05-02 17:28:47.380	1047.35	1534.35	14.48	687.462	687.752	108.90	100.00	21.42313	0.048	0.703	1047.35	1534.35	14.48	1,047,169.9	1,534,135	14,479.2	687.462	687.752	108.90	100.00	21.42313	0.048
2026-05-02 17:28:47.380	1047.35	1534.35	15.04	687.462	687.752	108.90	100.00	21.42313	0.048	0.703	1047.35	1534.35	15.04	1,047,169.9	1,534,135	15,044.2	687.462	687.752	108.90	100.00	21.42313	0.048
2026-05-02 17:28:48.022	1047.35	1534.35	15.04	687.462	687.752	108.90	100.00	21.42313	0.048	0.687	1047.35	1534.35	15.04	1,047,169.9	1,534,135	15,044.2	687.462	687.752	108.90	100.00	21.42313	0.048
2026-05-02 17:28:48.022	1047.35	1534.35	15.04	687.462	687.752	108.90	100.00	21.42313	0.047	0.687	1047.35	1534.35	15.04	1,047,169.9	1,534,135	15,044.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:48.383	1053.81	1534.35	15.04	687.462	687.752	108.90	100.00	21.42313	0.047	0.687	1053.81	1534.35	15.04	1,053,634.9	1,534,135	15,044.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:48.383	1053.81	1641.51	15.04	687.462	687.752	108.90	100.00	21.42313	0.047	0.687	1053.81	1641.51	15.04	1,053,634.9	1,641,290	15,044.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:48.383	1053.81	1641.51	14.51	687.462	687.752	108.90	100.00	21.42313	0.047	0.687	1053.81	1641.51	14.51	1,053,634.9	1,641,290	14,509.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:48.889	1053.81	1641.51	14.51	687.462	687.752	109.00	100.00	21.42313	0.047	0.687	1053.81	1641.51	14.51	1,053,634.9	1,641,290	14,509.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:48.955	1053.81	1641.51	14.51	687.462	687.752	109.00	100.00	21.42313	0.047	0.695	1053.81	1641.51	14.51	1,053,634.9	1,641,290	14,509.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:48.955	1053.81	1641.51	14.51	687.462	687.752	109.00	100.00	21.42313	0.047	0.695	1053.81	1641.51	14.51	1,053,634.9	1,641,290	14,509.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:49.395	1054.65	1641.51	14.51	687.462	687.752	109.00	100.00	21.42313	0.047	0.695	1054.65	1641.51	14.51	1,054,471.9	1,641,290	14,509.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:49.395	1054.65	1480.28	14.51	687.462	687.752	109.00	100.00	21.42313	0.047	0.695	1054.65	1480.28	14.51	1,054,471.9	1,480,063	14,509.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:49.395	1054.65	1480.28	58.11	687.462	687.752	109.00	100.00	21.42313	0.047	0.695	1054.65	1480.28	58.11	1,054,471.9	1,480,063	58,111.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:49.839	1054.65	1480.28	58.11	687.462	687.752	108.90	100.00	21.42313	0.047	0.695	1054.65	1480.28	58.11	1,054,471.9	1,480,063	58,111.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:49.966	1054.65	1480.28	58.11	687.462	687.752	108.90	100.00	21.42313	0.047	0.690	1054.65	1480.28	58.11	1,054,471.9	1,480,063	58,111.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:49.967	1054.65	1480.28	58.11	687.462	687.752	108.90	100.00	21.42313	0.045	0.690	1054.65	1480.28	58.11	1,054,471.9	1,480,063	58,111.2	687.462	687.752	108.90	100.00	21.42313	0.045
2026-05-02 17:28:50.382	1085.30	1480.28	58.11	687.462	687.752	108.90	100.00	21.42313	0.045	0.690	1085.30	1480.28	58.11	1,085,125.9	1,480,063	58,111.2	687.462	687.752	108.90	100.00	21.42313	0.045
2026-05-02 17:28:50.382	1085.30	1564.49	58.11	687.462	687.752	108.90	100.00	21.42313	0.045	0.690	1085.30	1564.49	58.11	1,085,125.9	1,564,273	58,111.2	687.462	687.752	108.90	100.00	21.42313	0.045
2026-05-02 17:28:50.382	1085.30	1564.49	55.63	687.462	687.752	108.90	100.00	21.42313	0.045	0.690	1085.30	1564.49	55.63	1,085,125.9	1,564,273	55,638.2	687.462	687.752	108.90	100.00	21.42313	0.045
2026-05-02 17:28:50.839	1085.30	1564.49	55.63	687.462	687.752	109.00	100.00	21.42313	0.045	0.690	1085.30	1564.49	55.63	1,085,125.9	1,564,273	55,638.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:51.006	1085.30	1564.49	55.63	687.462	687.752	109.00	100.00	21.42313	0.045	0.650	1085.30	1564.49	55.63	1,085,125.9	1,564,273	55,638.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:51.007	1085.30	1564.49	55.63	687.462	687.752	109.00	100.00	21.42313	0.045	0.650	1085.30	1564.49	55.63	1,085,125.9	1,564,273	55,638.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:51.389	1086.60	1564.49	55.63	687.462	687.752	109.00	100.00	21.42313	0.045	0.650	1086.60	1564.49	55.63	1,086,417.9	1,564,273	55,638.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:51.389	1086.60	1578.87	55.63	687.462	687.752	109.00	100.00	21.42313	0.045	0.650	1086.60	1578.87	55.63	1,086,417.9	1,578,656	55,638.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:51.389	1086.60	1578.87	58.44	687.462	687.752	109.00	100.00	21.42313	0.045	0.650	1086.60	1578.87	58.44	1,086,417.9	1,578,656	58,442.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:52.118	1086.60	1578.87	58.44	687.462	687.752	109.00	100.00	21.42313	0.045	0.626	1086.60	1578.87	58.44	1,086,417.9	1,578,656	58,442.2	687.462	687.752	109.00	100.00	21.42313	0.045
2026-05-02 17:28:52.118	1086.60	1578.87	58.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.626	1086.60	1578.87	58.44	1,086,417.9	1,578,656	58,442.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:52.383	1033.12	1578.87	58.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.626	1033.12	1578.87	58.44	1,032,941.9	1,578,656	58,442.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:52.383	1033.12	1627.31	58.44	687.462	687.752	109.00	100.00	21.42313	0.047	0.626	1033.12	1627.31	58.44	1,032,941.9	1,627,088	58,442.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:52.383	1033.12	1627.31	59.85	687.462	687.752	109.00	100.00	21.42313	0.047	0.626	1033.12	1627.31	59.85	1,032,941.9	1,627,088	59,856.2	687.462	687.752	109.00	100.00	21.42313	0.047
2026-05-02 17:28:52.839	1033.12	1627.31	59.85	687.462	687.752	108.90	100.00	21.42313	0.047	0.626	1033.12	1627.31	59.85	1,032,941.9	1,627,088	59,856.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:53.129	1033.12	1627.31	59.85	687.462	687.752	108.90	100.00	21.42313	0.047	0.571	1033.12	1627.31	59.85	1,032,941.9	1,627,088	59,856.2	687.462	687.752	108.90	100.00	21.42313	0.047
2026-05-02 17:28:53.129	1033.12	1627.31	59.85	687.462	687.752	108.90	100.00	21.42313	0.046	0.571	1033.12	1627.31	59.85	1,032,941.9	1,627,088	59,856.2	687.462	687.752	108.90	100.00	21.42313	0.046
2026-05-02 17:28:53.386	1192.45	1627.31	59.85	687.462	687.752	108.90	100.00	21.42313	0.046	0.571	1192.45	1627.31	59.85	1,192,273.9	1,627,088	59,856.2	687.462	687.752	108.90	100.00	21.42313	0.046
